"","acquisition_date","acquisitions"
"6093","1986-09-06",25
"6094","1986-09-07",35
"6095","1986-09-08",29
"6096","1986-09-09",33
"6097","1986-09-10",35
"6098","1986-09-11",35
"6099","1986-09-12",39
"6100","1986-09-13",40
"6101","1986-09-14",43
"6102","1986-09-15",42
"6103","1986-09-16",21
"6104","1986-09-17",41
"6105","1986-09-18",45
"6106","1986-09-19",40
"6107","1986-09-20",34
"6108","1986-09-21",31
"6109","1986-09-22",35
"6110","1986-09-23",35
"6111","1986-09-24",30
"6112","1986-09-25",46
"6113","1986-09-26",40
"6114","1986-09-27",39
"6115","1986-09-28",42
"6116","1986-09-29",31
"6117","1986-09-30",38
"6118","1986-10-01",35
"6119","1986-10-02",46
"6120","1986-10-03",40
"6121","1986-10-04",33
"6122","1986-10-05",36
"6123","1986-10-06",44
"6124","1986-10-07",25
"6125","1986-10-08",34
"6126","1986-10-09",33
"6127","1986-10-10",40
"6128","1986-10-11",39
"6129","1986-10-12",28
"6130","1986-10-13",32
"6131","1986-10-14",35
"6132","1986-10-15",31
"6133","1986-10-16",31
"6134","1986-10-17",41
"6135","1986-10-18",25
"6136","1986-10-19",31
"6137","1986-10-20",42
"6138","1986-10-21",28
"6139","1986-10-22",38
"6140","1986-10-23",38
"6141","1986-10-24",39
"6142","1986-10-25",36
"6143","1986-10-26",38
"6144","1986-10-27",35
"6145","1986-10-28",34
"6146","1986-10-29",40
"6147","1986-10-30",42
"6148","1986-10-31",39
"6149","1986-11-01",33
"6150","1986-11-02",35
"6151","1986-11-03",33
"6152","1986-11-04",34
"6153","1986-11-05",45
"6154","1986-11-06",39
"6155","1986-11-07",27
"6156","1986-11-08",38
"6157","1986-11-09",47
"6158","1986-11-10",41
"6159","1986-11-11",43
"6160","1986-11-12",40
"6161","1986-11-13",36
"6162","1986-11-14",36
"6163","1986-11-15",39
"6164","1986-11-16",32
"6165","1986-11-17",29
"6166","1986-11-18",47
"6167","1986-11-19",42
"6168","1986-11-20",33
"6169","1986-11-21",44
"6170","1986-11-22",38
"6171","1986-11-23",46
"6172","1986-11-24",42
"6173","1986-11-25",44
"6174","1986-11-26",43
"6175","1986-11-27",34
"6176","1986-11-28",36
"6177","1986-11-29",46
"6178","1986-11-30",29
"6179","1986-12-01",46
"6180","1986-12-02",43
"6181","1986-12-03",47
"6182","1986-12-04",41
"6183","1986-12-05",47
"6184","1986-12-06",38
"6185","1986-12-07",35
"6186","1986-12-08",42
"6187","1986-12-09",36
"6188","1986-12-10",51
"6189","1986-12-11",35
"6190","1986-12-12",43
"6191","1986-12-13",33
"6192","1986-12-14",34
"6193","1986-12-15",40
"6194","1986-12-16",36
"6195","1986-12-17",39
"6196","1986-12-18",42
"6197","1986-12-19",38
"6198","1986-12-20",31
"6199","1986-12-21",29
"6200","1986-12-22",37
"6201","1986-12-23",37
"6202","1986-12-24",43
"6203","1986-12-25",39
"6204","1986-12-26",39
"6205","1986-12-27",38
"6206","1986-12-28",43
"6207","1986-12-29",33
"6208","1986-12-30",38
"6209","1986-12-31",35
"6210","1987-01-01",42
"6211","1987-01-02",46
"6212","1987-01-03",38
"6213","1987-01-04",47
"6214","1987-01-05",37
"6215","1987-01-06",45
"6216","1987-01-07",26
"6217","1987-01-08",30
"6218","1987-01-09",39
"6219","1987-01-10",27
"6220","1987-01-11",35
"6221","1987-01-12",44
"6222","1987-01-13",34
"6223","1987-01-14",35
"6224","1987-01-15",40
"6225","1987-01-16",32
"6226","1987-01-17",38
"6227","1987-01-18",38
"6228","1987-01-19",43
"6229","1987-01-20",47
"6230","1987-01-21",41
"6231","1987-01-22",47
"6232","1987-01-23",37
"6233","1987-01-24",35
"6234","1987-01-25",32
"6235","1987-01-26",39
"6236","1987-01-27",46
"6237","1987-01-28",36
"6238","1987-01-29",38
"6239","1987-01-30",34
"6240","1987-01-31",32
"6241","1987-02-01",41
"6242","1987-02-02",24
"6243","1987-02-03",42
"6244","1987-02-04",41
"6245","1987-02-05",39
"6246","1987-02-06",43
"6247","1987-02-07",48
"6248","1987-02-08",52
"6249","1987-02-09",31
"6250","1987-02-10",28
"6251","1987-02-11",44
"6252","1987-02-12",38
"6253","1987-02-13",48
"6254","1987-02-14",26
"6255","1987-02-15",28
"6256","1987-02-16",40
"6257","1987-02-17",47
"6258","1987-02-18",25
"6259","1987-02-19",41
"6260","1987-02-20",43
"6261","1987-02-21",39
"6262","1987-02-22",37
"6263","1987-02-23",47
"6264","1987-02-24",35
"6265","1987-02-25",52
"6266","1987-02-26",38
"6267","1987-02-27",28
"6268","1987-02-28",45
"6269","1987-03-01",35
"6270","1987-03-02",47
"6271","1987-03-03",42
"6272","1987-03-04",31
"6273","1987-03-05",38
"6274","1987-03-06",38
"6275","1987-03-07",30
"6276","1987-03-08",44
"6277","1987-03-09",40
"6278","1987-03-10",38
"6279","1987-03-11",39
"6280","1987-03-12",25
"6281","1987-03-13",31
"6282","1987-03-14",44
"6283","1987-03-15",36
"6284","1987-03-16",47
"6285","1987-03-17",38
"6286","1987-03-18",39
"6287","1987-03-19",37
"6288","1987-03-20",42
"6289","1987-03-21",42
"6290","1987-03-22",34
"6291","1987-03-23",32
"6292","1987-03-24",33
"6293","1987-03-25",38
"6294","1987-03-26",32
"6295","1987-03-27",32
"6296","1987-03-28",50
"6297","1987-03-29",36
"6298","1987-03-30",38
"6299","1987-03-31",38
"6300","1987-04-01",35
"6301","1987-04-02",51
"6302","1987-04-03",32
"6303","1987-04-04",42
"6304","1987-04-05",40
"6305","1987-04-06",38
"6306","1987-04-07",46
"6307","1987-04-08",37
"6308","1987-04-09",42
"6309","1987-04-10",33
"6310","1987-04-11",24
"6311","1987-04-12",34
"6312","1987-04-13",38
"6313","1987-04-14",41
"6314","1987-04-15",48
"6315","1987-04-16",39
"6316","1987-04-17",38
"6317","1987-04-18",34
"6318","1987-04-19",31
"6319","1987-04-20",39
"6320","1987-04-21",37
"6321","1987-04-22",50
"6322","1987-04-23",29
"6323","1987-04-24",37
"6324","1987-04-25",31
"6325","1987-04-26",46
"6326","1987-04-27",34
"6327","1987-04-28",34
"6328","1987-04-29",47
"6329","1987-04-30",50
"6330","1987-05-01",40
"6331","1987-05-02",47
"6332","1987-05-03",31
"6333","1987-05-04",38
"6334","1987-05-05",33
"6335","1987-05-06",39
"6336","1987-05-07",38
"6337","1987-05-08",26
"6338","1987-05-09",26
"6339","1987-05-10",38
"6340","1987-05-11",40
"6341","1987-05-12",42
"6342","1987-05-13",45
"6343","1987-05-14",30
"6344","1987-05-15",42
"6345","1987-05-16",37
"6346","1987-05-17",40
"6347","1987-05-18",36
"6348","1987-05-19",46
"6349","1987-05-20",38
"6350","1987-05-21",42
"6351","1987-05-22",44
"6352","1987-05-23",38
"6353","1987-05-24",37
"6354","1987-05-25",26
"6355","1987-05-26",31
"6356","1987-05-27",45
"6357","1987-05-28",46
"6358","1987-05-29",36
"6359","1987-05-30",44
"6360","1987-05-31",35
"6361","1987-06-01",46
"6362","1987-06-02",32
"6363","1987-06-03",34
"6364","1987-06-04",48
"6365","1987-06-05",38
"6366","1987-06-06",45
"6367","1987-06-07",32
"6368","1987-06-08",33
"6369","1987-06-09",44
"6370","1987-06-10",36
"6371","1987-06-11",46
"6372","1987-06-12",29
"6373","1987-06-13",32
"6374","1987-06-14",40
"6375","1987-06-15",42
"6376","1987-06-16",43
"6377","1987-06-17",48
"6378","1987-06-18",48
"6379","1987-06-19",40
"6380","1987-06-20",45
"6381","1987-06-21",33
"6382","1987-06-22",32
"6383","1987-06-23",43
"6384","1987-06-24",34
"6385","1987-06-25",36
"6386","1987-06-26",31
"6387","1987-06-27",29
"6388","1987-06-28",37
"6389","1987-06-29",35
"6390","1987-06-30",37
"6391","1987-07-01",29
"6392","1987-07-02",39
"6393","1987-07-03",44
"6394","1987-07-04",34
"6395","1987-07-05",52
"6396","1987-07-06",38
"6397","1987-07-07",36
"6398","1987-07-08",47
"6399","1987-07-09",37
"6400","1987-07-10",55
"6401","1987-07-11",22
"6402","1987-07-12",34
"6403","1987-07-13",43
"6404","1987-07-14",33
"6405","1987-07-15",32
"6406","1987-07-16",32
"6407","1987-07-17",27
"6408","1987-07-18",34
"6409","1987-07-19",51
"6410","1987-07-20",29
"6411","1987-07-21",36
"6412","1987-07-22",31
"6413","1987-07-23",44
"6414","1987-07-24",42
"6415","1987-07-25",51
"6416","1987-07-26",39
"6417","1987-07-27",31
"6418","1987-07-28",39
"6419","1987-07-29",39
"6420","1987-07-30",36
"6421","1987-07-31",28
"6422","1987-08-01",31
"6423","1987-08-02",32
"6424","1987-08-03",44
"6425","1987-08-04",40
"6426","1987-08-05",38
"6427","1987-08-06",41
"6428","1987-08-07",40
"6429","1987-08-08",47
"6430","1987-08-09",35
"6431","1987-08-10",39
"6432","1987-08-11",35
"6433","1987-08-12",24
"6434","1987-08-13",34
"6435","1987-08-14",39
"6436","1987-08-15",37
"6437","1987-08-16",31
"6438","1987-08-17",33
"6439","1987-08-18",36
"6440","1987-08-19",47
"6441","1987-08-20",34
"6442","1987-08-21",36
"6443","1987-08-22",41
"6444","1987-08-23",43
"6445","1987-08-24",37
"6446","1987-08-25",33
"6447","1987-08-26",36
"6448","1987-08-27",44
"6449","1987-08-28",29
"6450","1987-08-29",59
"6451","1987-08-30",32
"6452","1987-08-31",34
"6453","1987-09-01",32
"6454","1987-09-02",42
"6455","1987-09-03",39
"6456","1987-09-04",35
"6457","1987-09-05",35
"6458","1987-09-06",26
"6459","1987-09-07",48
"6460","1987-09-08",33
"6461","1987-09-09",31
"6462","1987-09-10",41
"6463","1987-09-11",39
"6464","1987-09-12",38
"6465","1987-09-13",40
"6466","1987-09-14",46
"6467","1987-09-15",37
"6468","1987-09-16",26
"6469","1987-09-17",43
"6470","1987-09-18",37
"6471","1987-09-19",29
"6472","1987-09-20",33
"6473","1987-09-21",43
"6474","1987-09-22",40
"6475","1987-09-23",37
"6476","1987-09-24",46
"6477","1987-09-25",44
"6478","1987-09-26",43
"6479","1987-09-27",33
"6480","1987-09-28",47
"6481","1987-09-29",35
"6482","1987-09-30",45
"6483","1987-10-01",33
"6484","1987-10-02",39
"6485","1987-10-03",42
"6486","1987-10-04",32
"6487","1987-10-05",37
"6488","1987-10-06",37
"6489","1987-10-07",35
"6490","1987-10-08",40
"6491","1987-10-09",32
"6492","1987-10-10",37
"6493","1987-10-11",42
"6494","1987-10-12",44
"6495","1987-10-13",43
"6496","1987-10-14",41
"6497","1987-10-15",26
"6498","1987-10-16",40
"6499","1987-10-17",35
"6500","1987-10-18",47
"6501","1987-10-19",35
"6502","1987-10-20",38
"6503","1987-10-21",32
"6504","1987-10-22",41
"6505","1987-10-23",35
"6506","1987-10-24",33
"6507","1987-10-25",31
"6508","1987-10-26",37
"6509","1987-10-27",32
"6510","1987-10-28",38
"6511","1987-10-29",41
"6512","1987-10-30",46
"6513","1987-10-31",39
"6514","1987-11-01",42
"6515","1987-11-02",47
"6516","1987-11-03",28
"6517","1987-11-04",50
"6518","1987-11-05",29
"6519","1987-11-06",41
"6520","1987-11-07",50
"6521","1987-11-08",33
"6522","1987-11-09",33
"6523","1987-11-10",40
"6524","1987-11-11",45
"6525","1987-11-12",32
"6526","1987-11-13",27
"6527","1987-11-14",45
"6528","1987-11-15",31
"6529","1987-11-16",52
"6530","1987-11-17",37
"6531","1987-11-18",46
"6532","1987-11-19",42
"6533","1987-11-20",33
"6534","1987-11-21",40
"6535","1987-11-22",48
"6536","1987-11-23",33
"6537","1987-11-24",38
"6538","1987-11-25",32
"6539","1987-11-26",35
"6540","1987-11-27",35
"6541","1987-11-28",40
"6542","1987-11-29",38
"6543","1987-11-30",30
"6544","1987-12-01",40
"6545","1987-12-02",43
"6546","1987-12-03",36
"6547","1987-12-04",50
"6548","1987-12-05",39
"6549","1987-12-06",40
"6550","1987-12-07",34
"6551","1987-12-08",47
"6552","1987-12-09",43
"6553","1987-12-10",44
"6554","1987-12-11",30
"6555","1987-12-12",45
"6556","1987-12-13",37
"6557","1987-12-14",41
"6558","1987-12-15",33
"6559","1987-12-16",32
"6560","1987-12-17",42
"6561","1987-12-18",42
"6562","1987-12-19",38
"6563","1987-12-20",33
"6564","1987-12-21",37
"6565","1987-12-22",26
"6566","1987-12-23",44
"6567","1987-12-24",33
"6568","1987-12-25",41
"6569","1987-12-26",30
"6570","1987-12-27",28
"6571","1987-12-28",44
"6572","1987-12-29",32
"6573","1987-12-30",30
"6574","1987-12-31",38
"6575","1988-01-01",29
"6576","1988-01-02",32
"6577","1988-01-03",43
"6578","1988-01-04",38
"6579","1988-01-05",28
"6580","1988-01-06",27
"6581","1988-01-07",39
"6582","1988-01-08",34
"6583","1988-01-09",40
"6584","1988-01-10",50
"6585","1988-01-11",46
"6586","1988-01-12",38
"6587","1988-01-13",32
"6588","1988-01-14",41
"6589","1988-01-15",29
"6590","1988-01-16",25
"6591","1988-01-17",38
"6592","1988-01-18",35
"6593","1988-01-19",33
"6594","1988-01-20",44
"6595","1988-01-21",35
"6596","1988-01-22",40
"6597","1988-01-23",35
"6598","1988-01-24",37
"6599","1988-01-25",39
"6600","1988-01-26",40
"6601","1988-01-27",33
"6602","1988-01-28",35
"6603","1988-01-29",32
"6604","1988-01-30",40
"6605","1988-01-31",36
"6606","1988-02-01",37
"6607","1988-02-02",47
"6608","1988-02-03",37
"6609","1988-02-04",39
"6610","1988-02-05",35
"6611","1988-02-06",45
"6612","1988-02-07",35
"6613","1988-02-08",38
"6614","1988-02-09",41
"6615","1988-02-10",33
"6616","1988-02-11",40
"6617","1988-02-12",42
"6618","1988-02-13",42
"6619","1988-02-14",41
"6620","1988-02-15",34
"6621","1988-02-16",42
"6622","1988-02-17",41
"6623","1988-02-18",37
"6624","1988-02-19",31
"6625","1988-02-20",31
"6626","1988-02-21",39
"6627","1988-02-22",35
"6628","1988-02-23",40
"6629","1988-02-24",27
"6630","1988-02-25",38
"6631","1988-02-26",41
"6632","1988-02-27",35
"6633","1988-02-28",44
"6634","1988-02-29",34
"6635","1988-03-01",44
"6636","1988-03-02",29
"6637","1988-03-03",38
"6638","1988-03-04",42
"6639","1988-03-05",35
"6640","1988-03-06",41
"6641","1988-03-07",33
"6642","1988-03-08",43
"6643","1988-03-09",31
"6644","1988-03-10",45
"6645","1988-03-11",41
"6646","1988-03-12",31
"6647","1988-03-13",41
"6648","1988-03-14",41
"6649","1988-03-15",35
"6650","1988-03-16",46
"6651","1988-03-17",26
"6652","1988-03-18",43
"6653","1988-03-19",36
"6654","1988-03-20",39
"6655","1988-03-21",45
"6656","1988-03-22",37
"6657","1988-03-23",35
"6658","1988-03-24",50
"6659","1988-03-25",28
"6660","1988-03-26",45
"6661","1988-03-27",33
"6662","1988-03-28",32
"6663","1988-03-29",41
"6664","1988-03-30",42
"6665","1988-03-31",30
"6666","1988-04-01",46
"6667","1988-04-02",41
"6668","1988-04-03",44
"6669","1988-04-04",43
"6670","1988-04-05",44
"6671","1988-04-06",43
"6672","1988-04-07",35
"6673","1988-04-08",34
"6674","1988-04-09",42
"6675","1988-04-10",47
"6676","1988-04-11",40
"6677","1988-04-12",42
"6678","1988-04-13",47
"6679","1988-04-14",34
"6680","1988-04-15",43
"6681","1988-04-16",44
"6682","1988-04-17",49
"6683","1988-04-18",44
"6684","1988-04-19",45
"6685","1988-04-20",40
"6686","1988-04-21",43
"6687","1988-04-22",39
"6688","1988-04-23",47
"6689","1988-04-24",45
"6690","1988-04-25",44
"6691","1988-04-26",46
"6692","1988-04-27",39
"6693","1988-04-28",35
"6694","1988-04-29",37
"6695","1988-04-30",34
"6696","1988-05-01",41
"6697","1988-05-02",40
"6698","1988-05-03",38
"6699","1988-05-04",44
"6700","1988-05-05",42
"6701","1988-05-06",44
"6702","1988-05-07",26
"6703","1988-05-08",30
"6704","1988-05-09",47
"6705","1988-05-10",38
"6706","1988-05-11",32
"6707","1988-05-12",36
"6708","1988-05-13",42
"6709","1988-05-14",43
"6710","1988-05-15",31
"6711","1988-05-16",51
"6712","1988-05-17",41
"6713","1988-05-18",34
"6714","1988-05-19",42
"6715","1988-05-20",53
"6716","1988-05-21",49
"6717","1988-05-22",35
"6718","1988-05-23",30
"6719","1988-05-24",40
"6720","1988-05-25",38
"6721","1988-05-26",38
"6722","1988-05-27",37
"6723","1988-05-28",37
"6724","1988-05-29",41
"6725","1988-05-30",28
"6726","1988-05-31",41
"6727","1988-06-01",35
"6728","1988-06-02",35
"6729","1988-06-03",45
"6730","1988-06-04",35
"6731","1988-06-05",40
"6732","1988-06-06",36
"6733","1988-06-07",37
"6734","1988-06-08",45
"6735","1988-06-09",33
"6736","1988-06-10",34
"6737","1988-06-11",36
"6738","1988-06-12",44
"6739","1988-06-13",30
"6740","1988-06-14",37
"6741","1988-06-15",45
"6742","1988-06-16",29
"6743","1988-06-17",35
"6744","1988-06-18",39
"6745","1988-06-19",39
"6746","1988-06-20",46
"6747","1988-06-21",43
"6748","1988-06-22",36
"6749","1988-06-23",34
"6750","1988-06-24",30
"6751","1988-06-25",46
"6752","1988-06-26",57
"6753","1988-06-27",35
"6754","1988-06-28",40
"6755","1988-06-29",34
"6756","1988-06-30",45
"6757","1988-07-01",30
"6758","1988-07-02",41
"6759","1988-07-03",28
"6760","1988-07-04",49
"6761","1988-07-05",44
"6762","1988-07-06",31
"6763","1988-07-07",29
"6764","1988-07-08",44
"6765","1988-07-09",29
"6766","1988-07-10",41
"6767","1988-07-11",42
"6768","1988-07-12",45
"6769","1988-07-13",51
"6770","1988-07-14",43
"6771","1988-07-15",50
"6772","1988-07-16",27
"6773","1988-07-17",50
"6774","1988-07-18",30
"6775","1988-07-19",41
"6776","1988-07-20",35
"6777","1988-07-21",29
"6778","1988-07-22",36
"6779","1988-07-23",22
"6780","1988-07-24",40
"6781","1988-07-25",47
"6782","1988-07-26",35
"6783","1988-07-27",44
"6784","1988-07-28",38
"6785","1988-07-29",36
"6786","1988-07-30",40
"6787","1988-07-31",46
"6788","1988-08-01",26
"6789","1988-08-02",40
"6790","1988-08-03",39
"6791","1988-08-04",36
"6792","1988-08-05",31
"6793","1988-08-06",38
"6794","1988-08-07",38
"6795","1988-08-08",41
"6796","1988-08-09",48
"6797","1988-08-10",46
"6798","1988-08-11",40
"6799","1988-08-12",42
"6800","1988-08-13",32
"6801","1988-08-14",37
"6802","1988-08-15",31
"6803","1988-08-16",34
"6804","1988-08-17",30
"6805","1988-08-18",43
"6806","1988-08-19",35
"6807","1988-08-20",33
"6808","1988-08-21",37
"6809","1988-08-22",37
"6810","1988-08-23",39
"6811","1988-08-24",37
"6812","1988-08-25",41
"6813","1988-08-26",43
"6814","1988-08-27",47
"6815","1988-08-28",26
"6816","1988-08-29",29
"6817","1988-08-30",27
"6818","1988-08-31",43
"6819","1988-09-01",35
"6820","1988-09-02",34
"6821","1988-09-03",46
"6822","1988-09-04",34
"6823","1988-09-05",35
"6824","1988-09-06",47
"6825","1988-09-07",45
"6826","1988-09-08",49
"6827","1988-09-09",43
"6828","1988-09-10",38
"6829","1988-09-11",31
"6830","1988-09-12",40
"6831","1988-09-13",47
"6832","1988-09-14",23
"6833","1988-09-15",31
"6834","1988-09-16",39
"6835","1988-09-17",32
"6836","1988-09-18",38
"6837","1988-09-19",52
"6838","1988-09-20",32
"6839","1988-09-21",37
"6840","1988-09-22",36
"6841","1988-09-23",39
"6842","1988-09-24",45
"6843","1988-09-25",25
"6844","1988-09-26",33
"6845","1988-09-27",43
"6846","1988-09-28",42
"6847","1988-09-29",42
"6848","1988-09-30",47
"6849","1988-10-01",33
"6850","1988-10-02",38
"6851","1988-10-03",35
"6852","1988-10-04",45
"6853","1988-10-05",43
"6854","1988-10-06",47
"6855","1988-10-07",45
"6856","1988-10-08",41
"6857","1988-10-09",50
"6858","1988-10-10",41
"6859","1988-10-11",38
"6860","1988-10-12",36
"6861","1988-10-13",39
"6862","1988-10-14",33
"6863","1988-10-15",37
"6864","1988-10-16",51
"6865","1988-10-17",40
"6866","1988-10-18",34
"6867","1988-10-19",31
"6868","1988-10-20",46
"6869","1988-10-21",33
"6870","1988-10-22",50
"6871","1988-10-23",39
"6872","1988-10-24",39
"6873","1988-10-25",31
"6874","1988-10-26",31
"6875","1988-10-27",35
"6876","1988-10-28",41
"6877","1988-10-29",47
"6878","1988-10-30",43
"6879","1988-10-31",40
"6880","1988-11-01",35
"6881","1988-11-02",32
"6882","1988-11-03",38
"6883","1988-11-04",27
"6884","1988-11-05",41
"6885","1988-11-06",36
"6886","1988-11-07",39
"6887","1988-11-08",39
"6888","1988-11-09",33
"6889","1988-11-10",36
"6890","1988-11-11",36
"6891","1988-11-12",30
"6892","1988-11-13",40
"6893","1988-11-14",32
"6894","1988-11-15",34
"6895","1988-11-16",37
"6896","1988-11-17",41
"6897","1988-11-18",46
"6898","1988-11-19",41
"6899","1988-11-20",42
"6900","1988-11-21",40
"6901","1988-11-22",36
"6902","1988-11-23",36
"6903","1988-11-24",33
"6904","1988-11-25",42
"6905","1988-11-26",34
"6906","1988-11-27",38
"6907","1988-11-28",37
"6908","1988-11-29",32
"6909","1988-11-30",37
"6910","1988-12-01",26
"6911","1988-12-02",47
"6912","1988-12-03",45
"6913","1988-12-04",37
"6914","1988-12-05",38
"6915","1988-12-06",41
"6916","1988-12-07",43
"6917","1988-12-08",52
"6918","1988-12-09",40
"6919","1988-12-10",39
"6920","1988-12-11",45
"6921","1988-12-12",32
"6922","1988-12-13",29
"6923","1988-12-14",32
"6924","1988-12-15",34
"6925","1988-12-16",50
"6926","1988-12-17",38
"6927","1988-12-18",48
"6928","1988-12-19",49
"6929","1988-12-20",41
"6930","1988-12-21",25
"6931","1988-12-22",44
"6932","1988-12-23",26
"6933","1988-12-24",38
"6934","1988-12-25",31
"6935","1988-12-26",36
"6936","1988-12-27",35
"6937","1988-12-28",42
"6938","1988-12-29",35
"6939","1988-12-30",49
"6940","1988-12-31",39
"6941","1989-01-01",44
"6942","1989-01-02",30
"6943","1989-01-03",39
"6944","1989-01-04",34
"6945","1989-01-05",44
"6946","1989-01-06",27
"6947","1989-01-07",42
"6948","1989-01-08",30
"6949","1989-01-09",42
"6950","1989-01-10",43
"6951","1989-01-11",34
"6952","1989-01-12",43
"6953","1989-01-13",48
"6954","1989-01-14",34
"6955","1989-01-15",41
"6956","1989-01-16",29
"6957","1989-01-17",25
"6958","1989-01-18",37
"6959","1989-01-19",35
"6960","1989-01-20",45
"6961","1989-01-21",41
"6962","1989-01-22",45
"6963","1989-01-23",33
"6964","1989-01-24",50
"6965","1989-01-25",45
"6966","1989-01-26",29
"6967","1989-01-27",32
"6968","1989-01-28",32
"6969","1989-01-29",43
"6970","1989-01-30",29
"6971","1989-01-31",30
"6972","1989-02-01",42
"6973","1989-02-02",41
"6974","1989-02-03",40
